cuda
3300
The slice id is: 5
825
13177026
epoch= 0 	 time= 7.580846949418386 min 	 loss= 4.314764916391083
epoch= 45 	 time= 347.24460502465564 min 	 loss= 3.1392010315981778
epoch= 46 	 time= 354.7368576526642 min 	 loss= 3.076467315681053
epoch= 47 	 time= 362.2357682903608 min 	 loss= 3.074836175369494
epoch= 48 	 time= 369.7271508614222 min 	 loss= 3.050296421918002
epoch= 49 	 time= 377.20809981028236 min 	 loss= 3.0567341885783454
epoch= 50 	 time= 384.6984910885493 min 	 loss= 3.046607002922983
epoch= 51 	 time= 392.1554357409477 min 	 loss= 3.0545997499335895
epoch= 52 	 time= 399.64059665600456 min 	 loss= 3.039245534557285
epoch= 53 	 time= 407.1350705862045 min 	 loss= 3.026826825521209
epoch= 54 	 time= 414.61796698570254 min 	 loss= 3.0409698045073132
epoch= 55 	 time= 422.1137630780538 min 	 loss= 3.01228350816351
epoch= 56 	 time= 429.5950050354004 min 	 loss= 3.0360007812037613
epoch= 57 	 time= 437.09547251462936 min 	 loss= 3.0360333530108132
epoch= 58 	 time= 444.57275471289955 min 	 loss= 3.007977622675173
epoch= 59 	 time= 452.06254467964175 min 	 loss= 3.046382766275695
epoch= 60 	 time= 459.552304593722 min 	 loss= 2.9861837422486506
epoch= 61 	 time= 467.0404792269071 min 	 loss= 2.9797970152081867
epoch= 62 	 time= 474.53103933334353 min 	 loss= 3.073867721304749
epoch= 63 	 time= 482.0195052623749 min 	 loss= 2.9958437399430706
epoch= 64 	 time= 489.51432712078093 min 	 loss= 2.9710560867100053
epoch= 65 	 time= 497.0024651845296 min 	 loss= 2.97055417230635
epoch= 66 	 time= 504.4910714387894 min 	 loss= 2.9570939901380826
epoch= 67 	 time= 511.9797767718633 min 	 loss= 2.973347985852848
epoch= 68 	 time= 519.463182302316 min 	 loss= 2.9573092466773407
epoch= 69 	 time= 526.9553981701533 min 	 loss= 2.9635475106492186
epoch= 70 	 time= 534.4354261279107 min 	 loss= 2.967026079351252
epoch= 71 	 time= 541.932245695591 min 	 loss= 2.9486811378507904
epoch= 72 	 time= 549.4204640507699 min 	 loss= 2.938847904855555
epoch= 73 	 time= 556.9152281284332 min 	 loss= 2.958135946302703
epoch= 74 	 time= 564.4100845019022 min 	 loss= 2.936473180796161
epoch= 75 	 time= 571.9036219398181 min 	 loss= 2.9262326006817094
epoch= 76 	 time= 579.3981663068136 min 	 loss= 2.928683551875028
epoch= 77 	 time= 586.8870454748471 min 	 loss= 3.1007933674797865
epoch= 78 	 time= 594.3860009034474 min 	 loss= 3.0854662455934467
epoch= 79 	 time= 601.8583727121353 min 	 loss= 2.9524751064632877
epoch= 80 	 time= 609.3645981311798 min 	 loss= 2.918724723223484
epoch= 81 	 time= 616.8462884028753 min 	 loss= 2.9110243114016274
epoch= 82 	 time= 624.3679753740629 min 	 loss= 2.9028845526774725
epoch= 83 	 time= 631.8639577547709 min 	 loss= 2.8997826863418927
epoch= 84 	 time= 639.345452662309 min 	 loss= 2.922533559546326
epoch= 85 	 time= 646.8444176713625 min 	 loss= 2.9497340458450894
epoch= 86 	 time= 654.342066136996 min 	 loss= 2.896290072708419
epoch= 87 	 time= 661.8420990665753 min 	 loss= 2.8818232556364753
epoch= 88 	 time= 669.3383293668429 min 	 loss= 2.88609632416205
epoch= 89 	 time= 676.8327650785446 min 	 loss= 2.9025342454693535
epoch= 90 	 time= 684.3390167355537 min 	 loss= 2.8931902479764187
epoch= 91 	 time= 691.8233024716377 min 	 loss= 2.8831008040543757
epoch= 92 	 time= 699.3581852674484 min 	 loss= 2.8812104418241615
epoch= 93 	 time= 706.8316305756568 min 	 loss= 2.88953858238278
epoch= 94 	 time= 714.3546364386876 min 	 loss= 2.899981413808736
epoch= 95 	 time= 721.8545783559481 min 	 loss= 2.872606805328167
epoch= 96 	 time= 729.3664337833723 min 	 loss= 2.8713587801384204
epoch= 97 	 time= 736.8796575307846 min 	 loss= 2.8664388913638663
epoch= 98 	 time= 744.3943911512692 min 	 loss= 2.8682754309610887
epoch= 99 	 time= 751.9098796884219 min 	 loss= 2.8549788711649
epoch= 100 	 time= 759.410110672315 min 	 loss= 2.8347829942631
epoch= 101 	 time= 766.948140557607 min 	 loss= 2.829593825087403
epoch= 102 	 time= 774.4357728282611 min 	 loss= 2.824763745539116
epoch= 103 	 time= 781.9654954751333 min 	 loss= 2.898704981912266
epoch= 104 	 time= 789.4618986328443 min 	 loss= 2.8667794838096157
epoch= 105 	 time= 796.972096947829 min 	 loss= 2.8236191058881355
epoch= 106 	 time= 804.4787022948265 min 	 loss= 2.808813116785252
epoch= 107 	 time= 811.983967812856 min 	 loss= 2.800634309956522
epoch= 108 	 time= 819.5088119149208 min 	 loss= 2.798834550471017
epoch= 109 	 time= 827.0266292572021 min 	 loss= 2.8091546751874867
epoch= 110 	 time= 834.5350053906441 min 	 loss= 2.815761778463017
epoch= 111 	 time= 842.0382138609887 min 	 loss= 2.8007045115665954
epoch= 112 	 time= 849.5552701592445 min 	 loss= 2.820033588626168
epoch= 113 	 time= 857.0522269447645 min 	 loss= 2.7928732837510832
epoch= 114 	 time= 864.5678254087766 min 	 loss= 2.7856005026174313
epoch= 115 	 time= 872.0823010921479 min 	 loss= 2.7873179067806766
epoch= 116 	 time= 879.5963848471641 min 	 loss= 2.7834584710634114
epoch= 117 	 time= 887.1233342289925 min 	 loss= 2.7844951637766577
epoch= 118 	 time= 894.6441370288532 min 	 loss= 2.781181477922382
epoch= 119 	 time= 902.1562305212021 min 	 loss= 2.7845721384070137
epoch= 120 	 time= 909.6641998887062 min 	 loss= 2.769846431143356
epoch= 121 	 time= 917.167954659462 min 	 loss= 2.806980511618383
epoch= 122 	 time= 924.6584763010343 min 	 loss= 2.7711381087881146
epoch= 123 	 time= 932.1618284622829 min 	 loss= 2.758054143280694
epoch= 124 	 time= 939.6526626427968 min 	 loss= 2.7540760546380825
epoch= 125 	 time= 947.1584509571393 min 	 loss= 2.7646410860798576
epoch= 126 	 time= 954.6251720865567 min 	 loss= 2.7608668584353997
epoch= 127 	 time= 962.1366684675216 min 	 loss= 2.763567320325158
epoch= 128 	 time= 969.6120314478874 min 	 loss= 2.7599652023568297
epoch= 129 	 time= 977.1090302745502 min 	 loss= 2.7515135594209035
epoch= 130 	 time= 984.6024543484052 min 	 loss= 2.750892725171465
epoch= 131 	 time= 992.0919286211332 min 	 loss= 2.7789694476669484
epoch= 132 	 time= 999.5917752226194 min 	 loss= 2.7654158665917135
epoch= 133 	 time= 1007.0790870348612 min 	 loss= 2.745572986078985
epoch= 134 	 time= 1014.5888745188713 min 	 loss= 2.738751117261973
epoch= 135 	 time= 1022.0921527902285 min 	 loss= 2.7372990901542433
epoch= 136 	 time= 1029.605883717537 min 	 loss= 2.7308171447479364
epoch= 137 	 time= 1037.1239647070568 min 	 loss= 2.732487239404158
epoch= 138 	 time= 1044.6293321092924 min 	 loss= 2.745741404710394
epoch= 139 	 time= 1052.1507036050161 min 	 loss= 2.7404610603686534
epoch= 140 	 time= 1059.6421667575837 min 	 loss= 2.7353249674313
epoch= 141 	 time= 1067.1733628789584 min 	 loss= 2.741481129364534
epoch= 142 	 time= 1074.6577014803886 min 	 loss= 2.7999154874953356
epoch= 143 	 time= 1082.1899600466093 min 	 loss= 2.745358989220677
epoch= 144 	 time= 1089.6839304526648 min 	 loss= 2.7223495092897703
epoch= 145 	 time= 1097.2074993689855 min 	 loss= 2.7103762994571166
epoch= 146 	 time= 1104.7198771595954 min 	 loss= 2.7091686861623416
epoch= 147 	 time= 1112.2351397077243 min 	 loss= 2.7277732734607927
epoch= 148 	 time= 1119.763077100118 min 	 loss= 2.7228125480630183
epoch= 149 	 time= 1127.2587098797162 min 	 loss= 2.7102966192093763
epoch= 150 	 time= 1134.7914993604024 min 	 loss= 2.7194337274811486
epoch= 151 	 time= 1142.2736829876899 min 	 loss= 2.812844100648707
epoch= 152 	 time= 1149.7912999073665 min 	 loss= 2.723079877875068
epoch= 153 	 time= 1157.282687731584 min 	 loss= 2.702253126411727
epoch= 154 	 time= 1164.820714954535 min 	 loss= 2.692789703571435
epoch= 155 	 time= 1172.333715101083 min 	 loss= 2.694064226276947
epoch= 156 	 time= 1179.8518194039664 min 	 loss= 2.6968888041286756
epoch= 157 	 time= 1187.381083770593 min 	 loss= 2.7021601496320784
epoch= 158 	 time= 1194.8887683272362 min 	 loss= 2.697158766425017
epoch= 159 	 time= 1202.4371254007021 min 	 loss= 2.697897417003458
epoch= 160 	 time= 1209.9266475558281 min 	 loss= 2.6925341577060293
epoch= 161 	 time= 1217.4908012270928 min 	 loss= 2.7457635830387925
epoch= 162 	 time= 1224.9786101857821 min 	 loss= 2.7151414636590263
epoch= 163 	 time= 1232.5174347082773 min 	 loss= 2.682303325750611
epoch= 164 	 time= 1240.0049091657004 min 	 loss= 2.677947210344401
epoch= 165 	 time= 1247.552718091011 min 	 loss= 2.6773671194278834
epoch= 166 	 time= 1255.162058722973 min 	 loss= 2.7103035828922732
epoch= 167 	 time= 1262.661160425345 min 	 loss= 2.7111527726686364
epoch= 168 	 time= 1270.1575496315957 min 	 loss= 2.758373426993688
epoch= 169 	 time= 1277.6482313513757 min 	 loss= 2.724539837873343
epoch= 170 	 time= 1285.165625902017 min 	 loss= 2.6790159233049913
epoch= 171 	 time= 1292.6455610434214 min 	 loss= 2.6811248158505467
epoch= 172 	 time= 1300.143797826767 min 	 loss= 2.670954869190852
epoch= 173 	 time= 1307.6530661821366 min 	 loss= 2.6674578348073092
epoch= 174 	 time= 1315.1584285696347 min 	 loss= 2.6918334556348396
epoch= 175 	 time= 1322.6695533355078 min 	 loss= 2.6758097530314418
epoch= 176 	 time= 1330.161323638757 min 	 loss= 2.674465764887405
epoch= 177 	 time= 1337.6696432908377 min 	 loss= 2.6782229711070205
epoch= 178 	 time= 1345.1776146531106 min 	 loss= 2.690568674784718
epoch= 179 	 time= 1352.665028735002 min 	 loss= 2.694679025501916
epoch= 180 	 time= 1360.176701827844 min 	 loss= 2.6651513076912274
epoch= 181 	 time= 1367.6563404719034 min 	 loss= 2.659127096371217
epoch= 182 	 time= 1375.183335451285 min 	 loss= 2.665976739688353
epoch= 183 	 time= 1382.6630818724632 min 	 loss= 2.6584874480059653
epoch= 184 	 time= 1390.1984418352445 min 	 loss= 2.6617737929748766
epoch= 185 	 time= 1397.6741680423418 min 	 loss= 2.6588904388203765
epoch= 186 	 time= 1405.2228231509528 min 	 loss= 2.6525275801347963
epoch= 187 	 time= 1412.6971385200818 min 	 loss= 2.661608548778476
epoch= 188 	 time= 1420.2322624166807 min 	 loss= 2.67279634780956
epoch= 189 	 time= 1427.7129662394523 min 	 loss= 2.664395564216556
epoch= 190 	 time= 1435.2396903276444 min 	 loss= 2.6442519492814034
epoch= 191 	 time= 1442.7334378282228 min 	 loss= 2.6441555033127466
epoch= 192 	 time= 1450.2587412675223 min 	 loss= 2.650661841143261
epoch= 193 	 time= 1457.7651283979417 min 	 loss= 2.6521079196532567
epoch= 194 	 time= 1465.2611451069513 min 	 loss= 2.650196478475224
epoch= 195 	 time= 1472.7758169531821 min 	 loss= 2.641463915850177
epoch= 196 	 time= 1480.2541181047757 min 	 loss= 2.6454218012997597
epoch= 197 	 time= 1487.6422536333403 min 	 loss= 2.686711891582518
epoch= 198 	 time= 1495.130258345604 min 	 loss= 2.650250489495017
epoch= 199 	 time= 1502.663858560721 min 	 loss= 2.6630849351846813
epoch= 200 	 time= 1510.1290866216025 min 	 loss= 2.621721338232358
epoch= 201 	 time= 1517.673546520869 min 	 loss= 2.611904243483688
epoch= 202 	 time= 1525.162599535783 min 	 loss= 2.621261284152667
epoch= 203 	 time= 1532.706355659167 min 	 loss= 2.612253682721745
epoch= 204 	 time= 1540.1898901661236 min 	 loss= 2.605007346886577
epoch= 205 	 time= 1547.732502782345 min 	 loss= 2.609650689742782
epoch= 206 	 time= 1555.20228651762 min 	 loss= 2.602618334943598
epoch= 207 	 time= 1562.7392708738646 min 	 loss= 2.6119385357697804
epoch= 208 	 time= 1570.2142885367075 min 	 loss= 2.6006462769797354
epoch= 209 	 time= 1577.7444481452305 min 	 loss= 2.5981723220059365
epoch= 210 	 time= 1585.2186759948731 min 	 loss= 2.5994708374774818
epoch= 211 	 time= 1592.7539452075957 min 	 loss= 2.682890108914086
epoch= 212 	 time= 1600.2321549892426 min 	 loss= 2.6051451347632844
epoch= 213 	 time= 1607.7600729584694 min 	 loss= 2.586137014952573
epoch= 214 	 time= 1615.2480897784233 min 	 loss= 2.581892546036027
epoch= 215 	 time= 1622.7588398218154 min 	 loss= 2.578901934479222
epoch= 216 	 time= 1630.2590173800786 min 	 loss= 2.5852366092349546
epoch= 217 	 time= 1637.7705852190654 min 	 loss= 2.5933925734144267
epoch= 218 	 time= 1645.2955812017124 min 	 loss= 2.5841072196129597
epoch= 219 	 time= 1652.8168048898378 min 	 loss= 2.591630790016868
epoch= 220 	 time= 1660.3219078262648 min 	 loss= 2.5865505202069428
epoch= 221 	 time= 1667.8237650553385 min 	 loss= 2.575623909451745
epoch= 222 	 time= 1675.3420785069466 min 	 loss= 2.5832944143360312
epoch= 223 	 time= 1682.8551611304283 min 	 loss= 2.5754389028476945
epoch= 224 	 time= 1690.369461985429 min 	 loss= 2.5795898420521706
epoch= 225 	 time= 1697.8804613629977 min 	 loss= 2.5751009009462416
epoch= 226 	 time= 1705.395815952619 min 	 loss= 2.572155310529651
epoch= 227 	 time= 1712.8975809693336 min 	 loss= 2.572625344901374
epoch= 228 	 time= 1720.4079511245093 min 	 loss= 2.6011156264218416
epoch= 229 	 time= 1727.8996335903803 min 	 loss= 2.570698981248971
epoch= 230 	 time= 1735.4109116315842 min 	 loss= 2.558710246122245
epoch= 231 	 time= 1742.8998079419137 min 	 loss= 2.556804751464815
epoch= 232 	 time= 1750.4080506126086 min 	 loss= 2.564294644070394
epoch= 233 	 time= 1757.9250374913215 min 	 loss= 2.5730810836228457
epoch= 234 	 time= 1765.4482594927151 min 	 loss= 2.565114896803191
epoch= 235 	 time= 1772.9693746407827 min 	 loss= 2.5630955975705927
epoch= 236 	 time= 1780.4964973330498 min 	 loss= 2.5593528069329983
epoch= 237 	 time= 1788.0307456056278 min 	 loss= 2.5537410979018067
epoch= 238 	 time= 1795.5398011048635 min 	 loss= 2.568273197827917
epoch= 239 	 time= 1803.0773319681487 min 	 loss= 2.5519313205552825
epoch= 240 	 time= 1810.5766635576883 min 	 loss= 2.554366336464882
epoch= 241 	 time= 1818.1077871998152 min 	 loss= 2.5527310737154703
epoch= 242 	 time= 1825.616718371709 min 	 loss= 2.555208659406864
epoch= 243 	 time= 1833.1311753431955 min 	 loss= 2.5550723287192256
epoch= 244 	 time= 1840.6547588189444 min 	 loss= 2.542743565331806
epoch= 245 	 time= 1848.1653974493345 min 	 loss= 2.5420373925476363
epoch= 246 	 time= 1855.683725365003 min 	 loss= 2.5424300398248616
epoch= 247 	 time= 1863.203162264824 min 	 loss= 2.556016296924967
epoch= 248 	 time= 1870.7207849224408 min 	 loss= 2.541027823126677
epoch= 249 	 time= 1878.2234851559003 min 	 loss= 2.5596663567875373
epoch= 250 	 time= 1885.7414125998814 min 	 loss= 2.5391160599571285
epoch= 251 	 time= 1893.252932536602 min 	 loss= 2.5349410380739155
epoch= 252 	 time= 1900.7654156724611 min 	 loss= 2.5320043684497024
epoch= 253 	 time= 1908.2758232911428 min 	 loss= 2.5303823933998744
epoch= 254 	 time= 1915.8284108599028 min 	 loss= 2.537609310619759
epoch= 255 	 time= 1923.341709593932 min 	 loss= 2.577111941160578
epoch= 256 	 time= 1930.8979413112004 min 	 loss= 2.5481139611294776
epoch= 257 	 time= 1938.420718975862 min 	 loss= 2.5193280188242593
epoch= 258 	 time= 1945.9857250928878 min 	 loss= 2.5178891998890673
epoch= 259 	 time= 1953.5533360441525 min 	 loss= 2.5283619876341388
epoch= 260 	 time= 1961.1268142620722 min 	 loss= 2.526345032959273
epoch= 261 	 time= 1968.703139356772 min 	 loss= 2.51847132581653
epoch= 262 	 time= 1976.274694689115 min 	 loss= 2.521251954111186
epoch= 263 	 time= 1983.8428989171982 min 	 loss= 2.5356378679925746
epoch= 264 	 time= 1991.4013009150824 min 	 loss= 2.533544194030039
epoch= 265 	 time= 1998.9662768006324 min 	 loss= 2.5165998497153774
epoch= 266 	 time= 2006.532366971175 min 	 loss= 2.5152150818254007
epoch= 267 	 time= 2014.0916040261586 min 	 loss= 2.515403579852798
epoch= 268 	 time= 2021.642079949379 min 	 loss= 2.51784144515341
epoch= 269 	 time= 2029.2103086988132 min 	 loss= 2.5193590367382224
epoch= 270 	 time= 2036.7783145387968 min 	 loss= 2.5116709237207067
epoch= 271 	 time= 2044.343883148829 min 	 loss= 2.5168366306839567
epoch= 272 	 time= 2051.907945080598 min 	 loss= 2.513192033550956
epoch= 273 	 time= 2059.47433330218 min 	 loss= 2.506333169828762
epoch= 274 	 time= 2067.0395095785457 min 	 loss= 2.515145745674769
epoch= 275 	 time= 2074.6013454198837 min 	 loss= 2.5209238317879765
epoch= 276 	 time= 2082.161997981866 min 	 loss= 2.499595643498681
epoch= 277 	 time= 2089.71499487559 min 	 loss= 2.5384936983657607
epoch= 278 	 time= 2097.2638889511427 min 	 loss= 2.5291874476815717
epoch= 279 	 time= 2104.8130272308986 min 	 loss= 2.497030151865699
epoch= 280 	 time= 2112.3620098312695 min 	 loss= 2.4897722695090554
epoch= 281 	 time= 2119.912703378995 min 	 loss= 2.488727107589895
epoch= 282 	 time= 2127.471858155727 min 	 loss= 2.49875483482173
epoch= 283 	 time= 2135.0307660977046 min 	 loss= 2.5267262976097338
epoch= 284 	 time= 2142.586494135857 min 	 loss= 2.5028989150126777
epoch= 285 	 time= 2150.1368581453958 min 	 loss= 2.4972751412247165
epoch= 286 	 time= 2157.697277069092 min 	 loss= 2.486806403254018
epoch= 287 	 time= 2165.257955288887 min 	 loss= 2.495655483820222
epoch= 288 	 time= 2172.8111756126086 min 	 loss= 2.4851578626668815
epoch= 289 	 time= 2180.3637069423994 min 	 loss= 2.4912782001856604
epoch= 290 	 time= 2187.9185194571814 min 	 loss= 2.497993503628355
epoch= 291 	 time= 2195.483094060421 min 	 loss= 2.4853790603081385
epoch= 292 	 time= 2203.042909836769 min 	 loss= 2.490326358802391
epoch= 293 	 time= 2210.599531241258 min 	 loss= 2.501044361410719
epoch= 294 	 time= 2218.161874183019 min 	 loss= 2.515234593315558
epoch= 295 	 time= 2225.728192893664 min 	 loss= 2.510032919013139
epoch= 296 	 time= 2233.280018413067 min 	 loss= 2.473387086102457
epoch= 297 	 time= 2240.823593898614 min 	 loss= 2.46551204829505
epoch= 298 	 time= 2248.380941224098 min 	 loss= 2.469008237827908
epoch= 299 	 time= 2255.927941040198 min 	 loss= 2.4715916064652528
epoch= 300 	 time= 2263.4750459273655 min 	 loss= 2.468171069748474
epoch= 301 	 time= 2271.0287529746693 min 	 loss= 2.4553452935724547
epoch= 302 	 time= 2278.57021586895 min 	 loss= 2.4541409626693436
epoch= 303 	 time= 2286.1207759777703 min 	 loss= 2.4549433948054458
epoch= 304 	 time= 2293.681528913975 min 	 loss= 2.447265727411617
epoch= 305 	 time= 2301.220959099134 min 	 loss= 2.4519354408618175
epoch= 306 	 time= 2308.7745200037957 min 	 loss= 2.4404596968311254
epoch= 307 	 time= 2316.3098808169366 min 	 loss= 2.4455617967518894
epoch= 308 	 time= 2323.8620614568395 min 	 loss= 2.4476279453797773
epoch= 309 	 time= 2331.4093376517294 min 	 loss= 2.4410019180268954
epoch= 310 	 time= 2338.9562524199487 min 	 loss= 2.4417956588123784
epoch= 311 	 time= 2346.506603046258 min 	 loss= 2.4403931478839933
epoch= 312 	 time= 2354.0594798048337 min 	 loss= 2.4265900440649553
epoch= 313 	 time= 2361.5970501701036 min 	 loss= 2.4284771476550535
epoch= 314 	 time= 2369.1353957772253 min 	 loss= 2.4327888573299754
epoch= 315 	 time= 2376.6790643533072 min 	 loss= 2.4349324908581647
epoch= 316 	 time= 2384.219267300765 min 	 loss= 2.426620210029862
epoch= 317 	 time= 2391.7589035391807 min 	 loss= 2.4241024432760296
epoch= 318 	 time= 2399.2912275513013 min 	 loss= 2.42179432478818
epoch= 319 	 time= 2406.8176075140636 min 	 loss= 2.422753994464874
epoch= 320 	 time= 2414.342480858167 min 	 loss= 2.4193085973732398
epoch= 321 	 time= 2421.868227159977 min 	 loss= 2.4178736648053833
epoch= 322 	 time= 2429.3923400799436 min 	 loss= 2.414782126563968
epoch= 323 	 time= 2436.9212457418444 min 	 loss= 2.42883976502852
epoch= 324 	 time= 2444.450001867612 min 	 loss= 2.4168371991316477
epoch= 325 	 time= 2451.979712641239 min 	 loss= 2.411289666873036
epoch= 326 	 time= 2459.504362416267 min 	 loss= 2.411138537977681
epoch= 327 	 time= 2467.0360526045165 min 	 loss= 2.407858952157425
epoch= 328 	 time= 2474.5643681844076 min 	 loss= 2.420266354553627
epoch= 329 	 time= 2482.0857719421388 min 	 loss= 2.4148127888368838
epoch= 330 	 time= 2489.614731661479 min 	 loss= 2.425415420712847
epoch= 331 	 time= 2497.147946802775 min 	 loss= 2.415291371201024
epoch= 332 	 time= 2504.6798012216886 min 	 loss= 2.4117914156480267
epoch= 333 	 time= 2512.211538608869 min 	 loss= 2.392480990886688
epoch= 334 	 time= 2519.749486299356 min 	 loss= 2.39359637762561
epoch= 335 	 time= 2527.285214920839 min 	 loss= 2.3952635099490482
epoch= 336 	 time= 2534.8214466174445 min 	 loss= 2.3986242627736294
epoch= 337 	 time= 2542.380555856228 min 	 loss= 2.396616606170481
epoch= 338 	 time= 2549.9472973545394 min 	 loss= 2.3913989131378406
epoch= 339 	 time= 2557.5009378910063 min 	 loss= 2.3986451786034033
epoch= 340 	 time= 2565.0706871628763 min 	 loss= 2.401766323013739
epoch= 341 	 time= 2572.650777188937 min 	 loss= 2.3856025472554294
epoch= 342 	 time= 2580.231634656588 min 	 loss= 2.410231723008734
epoch= 343 	 time= 2587.80313697656 min 	 loss= 2.385970816774802
epoch= 344 	 time= 2595.375478474299 min 	 loss= 2.386049046389984
epoch= 345 	 time= 2602.9472865780194 min 	 loss= 2.39928525148016
epoch= 346 	 time= 2610.5150140563646 min 	 loss= 2.4048425963069455
epoch= 347 	 time= 2618.079411093394 min 	 loss= 2.374280854301019
epoch= 348 	 time= 2625.65486005942 min 	 loss= 2.3758218055421656
epoch= 349 	 time= 2633.2287592848143 min 	 loss= 2.373435274272254
epoch= 350 	 time= 2640.810542547703 min 	 loss= 2.3777221416343344
epoch= 351 	 time= 2648.3883266091348 min 	 loss= 2.3819003082947297
epoch= 352 	 time= 2655.9594565232596 min 	 loss= 2.37547559530446
epoch= 353 	 time= 2663.5325514435767 min 	 loss= 2.374078062790813
epoch= 354 	 time= 2671.1019641598064 min 	 loss= 2.3807474406018403
epoch= 355 	 time= 2678.6778858383495 min 	 loss= 2.3690923017082794
epoch= 356 	 time= 2686.249407927195 min 	 loss= 2.401729210308104
epoch= 357 	 time= 2693.825097970168 min 	 loss= 2.3761418117718263
epoch= 358 	 time= 2701.408147744338 min 	 loss= 2.3679489636782445
epoch= 359 	 time= 2708.991626302401 min 	 loss= 2.358270607157187
epoch= 360 	 time= 2716.578444715341 min 	 loss= 2.359630753704996
epoch= 361 	 time= 2724.149827361107 min 	 loss= 2.3661434588468437
epoch= 362 	 time= 2731.7252689242364 min 	 loss= 2.3606075369228017
epoch= 363 	 time= 2739.2950100620587 min 	 loss= 2.368092656316179
epoch= 364 	 time= 2746.882638514042 min 	 loss= 2.357846092256633
epoch= 365 	 time= 2754.464107179642 min 	 loss= 2.3569163260676644
epoch= 366 	 time= 2762.0315858244894 min 	 loss= 2.356939863815452
epoch= 367 	 time= 2769.5957562327385 min 	 loss= 2.3608655116774817
epoch= 368 	 time= 2777.1748074968655 min 	 loss= 2.3717233257221455
epoch= 369 	 time= 2784.750281993548 min 	 loss= 2.3533377861796003
epoch= 370 	 time= 2792.3345124324164 min 	 loss= 2.3459922686851384
epoch= 371 	 time= 2799.921922667821 min 	 loss= 2.367595323631258
epoch= 372 	 time= 2807.498533852895 min 	 loss= 2.3461998281153766
epoch= 373 	 time= 2815.074962242444 min 	 loss= 2.342957782492493
epoch= 374 	 time= 2822.6581306099893 min 	 loss= 2.363137408115647
epoch= 375 	 time= 2830.2055689851445 min 	 loss= 2.3432111496094503
epoch= 376 	 time= 2837.714412542184 min 	 loss= 2.3535394821203117
